"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.87301,0,0,0,0,0,0,0,0,0,0,0,0,0.60689,-0.067914,0,0.61101,0,0,0,45,0,0,0,0.1,0.46,0
0.86133,0,0,0,0,0,0,0,0,0,0,0,0,0.62243,-0.047031,0,0.62598,0,0,0,45,0,0,0,0.11,0.46,0
0.85061,0,0,0,0,0,0,0,0,0,0,0,0,0.64488,0.014362,0,0.64898,0,0,0,45,0,0,0,0.12,0.46,0
0.84144,0,0,0,0,0,0,0,0,0,0,0,0,0.663,0.09538,0,0.6727,0,0,0,45,0,0,0,0.13,0.46,0
0.83362,0,0,0,0,0,0,0,0,0,0,0,0,0.68414,0.1465,0,0.70001,0,0,0,45,0,0,0,0.14,0.46,0
0.82643,0,0,0,0,0,0,0,0,0,0,0,0,0.69809,0.14875,0,0.71381,0,0,0,45,0,0,0,0.15,0.46,0
0.81943,0,0,0,0,0,0,0,0,0,0,0,0,0.69714,0.13176,0,0.70953,0,0,0,45,0,0,0,0.16,0.46,0
0.81249,0,0,0,0,0,0,0,0,0,0,0,0,0.69376,0.11893,0,0.7039,0,0,0,45,0,0,0,0.17,0.46,0
0.80556,0,0,0,0,0,0,0,0,0,0,0,0,0.69304,0.11067,0,0.70183,0,0,0,45,0,0,0,0.18,0.46,0
0.79863,0,0,0,0,0,0,0,0,0,0,0,0,0.6927,0.10513,0,0.70064,0,0,0,45,0,0,0,0.19,0.46,0
0.7917,0,0,0,0,0,0,0,0,0,0,0,0,0.6922,0.10129,0,0.69958,0,0,0,45,0,0,0,0.2,0.46,0
0.78478,0,0,0,0,0,0,0,0,0,0,0,0,0.69144,0.098581,0,0.69843,0,0,0,45,0,0,0,0.21,0.46,0
0.77787,0,0,0,0,0,0,0,0,0,0,0,0,0.69039,0.096641,0,0.69713,0,0,0,45,0,0,0,0.22,0.46,0
0.77098,0,0,0,0,0,0,0,0,0,0,0,0,0.6891,0.095249,0,0.69565,0,0,0,45,0,0,0,0.23,0.46,0
0.76409,0,0,0,0,0,0,0,0,0,0,0,0,0.68758,0.094251,0,0.69401,0,0,0,45,0,0,0,0.24,0.46,0
0.75722,0,0,0,0,0,0,0,0,0,0,0,0,0.68587,0.093536,0,0.69222,0,0,0,45,0,0,0,0.25,0.46,0
0.75038,0,0,0,0,0,0,0,0,0,0,0,0,0.68399,0.09302,0,0.69029,0,0,0,45,0,0,0,0.26,0.46,0
0.74354,0,0,0,0,0,0,0,0,0,0,0,0,0.68198,0.092633,0,0.68825,0,0,0,45,0,0,0,0.27,0.46,0
0.73674,0,0,0,0,0,0,0,0,0,0,0,0,0.67986,0.092322,0,0.6861,0,0,0,45,0,0,0,0.28,0.46,0
0.72995,0,0,0,0,0,0,0,0,0,0,0,0,0.67765,0.092037,0,0.68387,0,0,0,45,0,0,0,0.29,0.46,0
0.72318,0,0,0,0,0,0,0,0,0,0,0,0,0.67538,0.091733,0,0.68158,0,0,0,45,0,0,0,0.3,0.46,0
0.71644,0,0,0,0,0,0,0,0,0,0,0,0,0.67307,0.091372,0,0.67925,0,0,0,45,0,0,0,0.31,0.46,0
0.70972,0,0,0,0,0,0,0,0,0,0,0,0,0.67076,0.090913,0,0.6769,0,0,0,45,0,0,0,0.32,0.46,0
0.70302,0,0,0,0,0,0,0,0,0,0,0,0,0.66847,0.090317,0,0.67455,0,0,0,45,0,0,0,0.33,0.46,0
0.69635,0,0,0,0,0,0,0,0,0,0,0,0,0.66624,0.089547,0,0.67223,0,0,0,45,0,0,0,0.34,0.46,0
0.6897,0,0,0,0,0,0,0,0,0,0,0,0,0.66409,0.088562,0,0.66997,0,0,0,45,0,0,0,0.35,0.46,0
0.68307,0,0,0,0,0,0,0,0,0,0,0,0,0.66205,0.08732,0,0.66779,0,0,0,45,0,0,0,0.36,0.46,0
0.67646,0,0,0,0,0,0,0,0,0,0,0,0,0.66015,0.085778,0,0.6657,0,0,0,45,0,0,0,0.37,0.46,0
0.66987,0,0,0,0,0,0,0,0,0,0,0,0,0.65841,0.083894,0,0.66374,0,0,0,45,0,0,0,0.38,0.46,0
0.66329,0,0,0,0,0,0,0,0,0,0,0,0,0.65685,0.081624,0,0.66191,0,0,0,45,0,0,0,0.39,0.46,0
0.65673,0,0,0,0,0,0,0,0,0,0,0,0,0.65549,0.078925,0,0.66022,0,0,0,45,0,0,0,0.4,0.46,0
0.65018,0,0,0,0,0,0,0,0,0,0,0,0,0.6543,0.075758,0,0.65868,0,0,0,45,0,0,0,0.41,0.46,0
0.64364,0,0,0,0,0,0,0,0,0,0,0,0,0.65329,0.072084,0,0.65726,0,0,0,45,0,0,0,0.42,0.46,0
0.63712,0,0,0,0,0,0,0,0,0,0,0,0,0.65239,0.067859,0,0.65592,0,0,0,45,0,0,0,0.43,0.46,0
0.6306,0,0,0,0,0,0,0,0,0,0,0,0,0.65153,0.063013,0,0.65458,0,0,0,45,0,0,0,0.44,0.46,0
0.62409,0,0,0,0,0,0,0,0,0,0,0,0,0.65049,0.057391,0,0.65303,0,0,0,45,0,0,0,0.45,0.46,0
0.61759,0,0,0,0,0,0,0,0,0,0,0,0,0.64881,0.05068,0,0.65081,0,0,0,45,0,0,0,0.46,0.46,0
0.61111,0,0,0,0,0,0,0,0,0,0,0,0,0.64576,0.04266,0,0.64719,0,0,0,45,0,0,0,0.47,0.46,0
0.60467,0,0,0,0,0,0,0,0,0,0,0,0,0.64083,0.032188,0,0.64172,0,0,0,45,0,0,0,0.48,0.46,0
0.59671,0,0,0,0,0,0,0,0,0,0,0,0,0.63456,0.018776,0,0.63496,0,0,0,45,0,0,0,0.49,0.46,0
0.58568,0,0,0,0,0,0,0,0,0,0,0,0,0.62786,0.0065446,0,0.62797,0,0,0,45,0,0,0,0.5,0.46,0
0.57319,0,0,0,0,0,0,0,0,0,0,0,0,0.62099,-0.00097294,0,0.62103,0,0,0,45,0,0,0,0.51,0.46,0
0.56084,0,0,0,0,0,0,0,0,0,0,0,0,0.61407,-0.0054251,0,0.61412,0,0,0,45,0,0,0,0.52,0.46,0
0.54863,0,0,0,0,0,0,0,0,0,0,0,0,0.60751,-0.0087906,0,0.6076,0,0,0,45,0,0,0,0.53,0.46,0
0.53654,0,0,0,0,0,0,0,0,0,0,0,0,0.60171,-0.011512,0,0.60184,0,0,0,45,0,0,0,0.54,0.46,0
0.52456,0,0,0,0,0,0,0,0,0,0,0,0,0.59677,-0.013839,0,0.59694,0,0,0,45,0,0,0,0.55,0.46,0
0.51267,0,0,0,0,0,0,0,0,0,0,0,0,0.59264,-0.015889,0,0.59287,0,0,0,45,0,0,0,0.56,0.46,0
0.50086,0,0,0,0,0,0,0,0,0,0,0,0,0.58927,-0.017711,0,0.58954,0,0,0,45,0,0,0,0.57,0.46,0
0.4891,0,0,0,0,0,0,0,0,0,0,0,0,0.58655,-0.019323,0,0.58688,0,0,0,45,0,0,0,0.58,0.46,0
0.4774,0,0,0,0,0,0,0,0,0,0,0,0,0.58441,-0.020731,0,0.58478,0,0,0,45,0,0,0,0.59,0.46,0
0.46573,0,0,0,0,0,0,0,0,0,0,0,0,0.58274,-0.021936,0,0.58316,0,0,0,45,0,0,0,0.6,0.46,0
0.45409,0,0,0,0,0,0,0,0,0,0,0,0,0.58149,-0.022942,0,0.58194,0,0,0,45,0,0,0,0.61,0.46,0
0.44247,0,0,0,0,0,0,0,0,0,0,0,0,0.58058,-0.023753,0,0.58106,0,0,0,45,0,0,0,0.62,0.46,0
0.43086,0,0,0,0,0,0,0,0,0,0,0,0,0.57994,-0.024377,0,0.58046,0,0,0,45,0,0,0,0.63,0.46,0
0.41927,0,0,0,0,0,0,0,0,0,0,0,0,0.57954,-0.024821,0,0.58007,0,0,0,45,0,0,0,0.64,0.46,0
0.40768,0,0,0,0,0,0,0,0,0,0,0,0,0.57932,-0.025098,0,0.57986,0,0,0,45,0,0,0,0.65,0.46,0
0.3961,0,0,0,0,0,0,0,0,0,0,0,0,0.57924,-0.025219,0,0.57979,0,0,0,45,0,0,0,0.66,0.46,0
0.38451,0,0,0,0,0,0,0,0,0,0,0,0,0.57928,-0.025197,0,0.57983,0,0,0,45,0,0,0,0.67,0.46,0
0.37292,0,0,0,0,0,0,0,0,0,0,0,0,0.57941,-0.025046,0,0.57995,0,0,0,45,0,0,0,0.68,0.46,0
0.36134,0,0,0,0,0,0,0,0,0,0,0,0,0.57959,-0.024779,0,0.58012,0,0,0,45,0,0,0,0.69,0.46,0
0.34974,0,0,0,0,0,0,0,0,0,0,0,0,0.57983,-0.024409,0,0.58034,0,0,0,45,0,0,0,0.7,0.46,0
0.33814,0,0,0,0,0,0,0,0,0,0,0,0,0.58009,-0.023947,0,0.58059,0,0,0,45,0,0,0,0.71,0.46,0
0.32654,0,0,0,0,0,0,0,0,0,0,0,0,0.58037,-0.023407,0,0.58085,0,0,0,45,0,0,0,0.72,0.46,0
0.31493,0,0,0,0,0,0,0,0,0,0,0,0,0.58066,-0.022799,0,0.58111,0,0,0,45,0,0,0,0.73,0.46,0
0.30331,0,0,0,0,0,0,0,0,0,0,0,0,0.58096,-0.022133,0,0.58138,0,0,0,45,0,0,0,0.74,0.46,0
0.29169,0,0,0,0,0,0,0,0,0,0,0,0,0.58125,-0.021418,0,0.58164,0,0,0,45,0,0,0,0.75,0.46,0
0.28006,0,0,0,0,0,0,0,0,0,0,0,0,0.58153,-0.020662,0,0.58189,0,0,0,45,0,0,0,0.76,0.46,0
0.26843,0,0,0,0,0,0,0,0,0,0,0,0,0.58179,-0.019873,0,0.58213,0,0,0,45,0,0,0,0.77,0.46,0
0.25679,0,0,0,0,0,0,0,0,0,0,0,0,0.58205,-0.019056,0,0.58236,0,0,0,45,0,0,0,0.78,0.46,0
0.24515,0,0,0,0,0,0,0,0,0,0,0,0,0.58229,-0.018219,0,0.58257,0,0,0,45,0,0,0,0.79,0.46,0
0.2335,0,0,0,0,0,0,0,0,0,0,0,0,0.58251,-0.017365,0,0.58277,0,0,0,45,0,0,0,0.8,0.46,0
0.22185,0,0,0,0,0,0,0,0,0,0,0,0,0.58272,-0.016498,0,0.58295,0,0,0,45,0,0,0,0.81,0.46,0
0.21019,0,0,0,0,0,0,0,0,0,0,0,0,0.58291,-0.015623,0,0.58312,0,0,0,45,0,0,0,0.82,0.46,0
0.19853,0,0,0,0,0,0,0,0,0,0,0,0,0.58308,-0.014742,0,0.58327,0,0,0,45,0,0,0,0.83,0.46,0
0.18687,0,0,0,0,0,0,0,0,0,0,0,0,0.58324,-0.013857,0,0.58341,0,0,0,45,0,0,0,0.84,0.46,0
0.1752,0,0,0,0,0,0,0,0,0,0,0,0,0.58339,-0.012971,0,0.58353,0,0,0,45,0,0,0,0.85,0.46,0
0.16353,0,0,0,0,0,0,0,0,0,0,0,0,0.58352,-0.012086,0,0.58364,0,0,0,45,0,0,0,0.86,0.46,0
0.15186,0,0,0,0,0,0,0,0,0,0,0,0,0.58363,-0.011202,0,0.58374,0,0,0,45,0,0,0,0.87,0.46,0
0.14019,0,0,0,0,0,0,0,0,0,0,0,0,0.58374,-0.010321,0,0.58383,0,0,0,45,0,0,0,0.88,0.46,0
0.12851,0,0,0,0,0,0,0,0,0,0,0,0,0.58383,-0.0094423,0,0.58391,0,0,0,45,0,0,0,0.89,0.46,0
0.11683,0,0,0,0,0,0,0,0,0,0,0,0,0.58392,-0.0085676,0,0.58398,0,0,0,45,0,0,0,0.9,0.46,0
0.10515,0,0,0,0,0,0,0,0,0,0,0,0,0.58399,-0.0076968,0,0.58404,0,0,0,45,0,0,0,0.91,0.46,0
0.093472,0,0,0,0,0,0,0,0,0,0,0,0,0.58405,-0.0068298,0,0.58409,0,0,0,45,0,0,0,0.92,0.46,0
0.081791,0,0,0,0,0,0,0,0,0,0,0,0,0.58411,-0.0059666,0,0.58414,0,0,0,45,0,0,0,0.93,0.46,0
0.070108,0,0,0,0,0,0,0,0,0,0,0,0,0.58415,-0.0051069,0,0.58417,0,0,0,45,0,0,0,0.94,0.46,0
0.058425,0,0,0,0,0,0,0,0,0,0,0,0,0.58419,-0.0042505,0,0.58421,0,0,0,45,0,0,0,0.95,0.46,0
0.046741,0,0,0,0,0,0,0,0,0,0,0,0,0.58422,-0.0033969,0,0.58423,0,0,0,45,0,0,0,0.96,0.46,0
0.035056,0,0,0,0,0,0,0,0,0,0,0,0,0.58424,-0.0025455,0,0.58425,0,0,0,45,0,0,0,0.97,0.46,0
0.023371,0,0,0,0,0,0,0,0,0,0,0,0,0.58426,-0.001696,0,0.58426,0,0,0,45,0,0,0,0.98,0.46,0
0.011685,0,0,0,0,0,0,0,0,0,0,0,0,0.58427,-0.0008477,0,0.58427,0,0,0,45,0,0,0,0.99,0.46,0
0.0058428,0,0,0,0,0,0,0,0,0,0,0,0,0.58427,-0.00042377,0,0.58427,0,0,0,45,0,0,0,1,0.46,0
0.99358,0,0,0,0,0,0,0,0,0,0,0,0,0.64136,-0.0033263,0,0.64137,0,0,0,45,0,0,0,0,0.47,0
0.98717,0,0,0,0,0,0,0,0,0,0,0,0,0.64108,-0.0066494,0,0.64113,0,0,0,45,0,0,0,0.01,0.47,0
0.97436,0,0,0,0,0,0,0,0,0,0,0,0,0.64022,-0.013283,0,0.64037,0,0,0,45,0,0,0,0.02,0.47,0
0.96156,0,0,0,0,0,0,0,0,0,0,0,0,0.63872,-0.019872,0,0.63905,0,0,0,45,0,0,0,0.03,0.47,0
0.94881,0,0,0,0,0,0,0,0,0,0,0,0,0.6365,-0.026359,0,0.63706,0,0,0,45,0,0,0,0.04,0.47,0
0.9361,0,0,0,0,0,0,0,0,0,0,0,0,0.63343,-0.032651,0,0.63429,0,0,0,45,0,0,0,0.05,0.47,0
0.92347,0,0,0,0,0,0,0,0,0,0,0,0,0.62935,-0.038618,0,0.63055,0,0,0,45,0,0,0,0.06,0.47,0
0.91093,0,0,0,0,0,0,0,0,0,0,0,0,0.62393,-0.044135,0,0.62552,0,0,0,45,0,0,0,0.07,0.47,0
0.89851,0,0,0,0,0,0,0,0,0,0,0,0,0.61674,-0.049021,0,0.61873,0,0,0,45,0,0,0,0.08,0.47,0
0.88626,0,0,0,0,0,0,0,0,0,0,0,0,0.60704,-0.052505,0,0.60938,0,0,0,45,0,0,0,0.09,0.47,0
0.87423,0,0,0,0,0,0,0,0,0,0,0,0,0.59466,-0.05373,0,0.5972,0,0,0,45,0,0,0,0.1,0.47,0
0.86247,0,0,0,0,0,0,0,0,0,0,0,0,0.58968,-0.047802,0,0.59204,0,0,0,45,0,0,0,0.11,0.47,0
0.85113,0,0,0,0,0,0,0,0,0,0,0,0,0.6028,-0.01667,0,0.605,0,0,0,45,0,0,0,0.12,0.47,0
0.84074,0,0,0,0,0,0,0,0,0,0,0,0,0.61568,0.055733,0,0.62255,0,0,0,45,0,0,0,0.13,0.47,0
0.83204,0,0,0,0,0,0,0,0,0,0,0,0,0.62841,0.12815,0,0.64314,0,0,0,45,0,0,0,0.14,0.47,0
0.82484,0,0,0,0,0,0,0,0,0,0,0,0,0.65683,0.14567,0,0.67282,0,0,0,45,0,0,0,0.15,0.47,0
0.8181,0,0,0,0,0,0,0,0,0,0,0,0,0.67723,0.12985,0,0.68963,0,0,0,45,0,0,0,0.16,0.47,0
0.8113,0,0,0,0,0,0,0,0,0,0,0,0,0.68257,0.11707,0,0.69257,0,0,0,45,0,0,0,0.17,0.47,0
0.80445,0,0,0,0,0,0,0,0,0,0,0,0,0.6861,0.1095,0,0.6948,0,0,0,45,0,0,0,0.18,0.47,0
0.79758,0,0,0,0,0,0,0,0,0,0,0,0,0.68813,0.10465,0,0.69604,0,0,0,45,0,0,0,0.19,0.47,0
0.79069,0,0,0,0,0,0,0,0,0,0,0,0,0.68908,0.10139,0,0.6965,0,0,0,45,0,0,0,0.2,0.47,0
0.78379,0,0,0,0,0,0,0,0,0,0,0,0,0.68925,0.099141,0,0.69635,0,0,0,45,0,0,0,0.21,0.47,0
0.7769,0,0,0,0,0,0,0,0,0,0,0,0,0.68885,0.097576,0,0.69573,0,0,0,45,0,0,0,0.22,0.47,0
0.77002,0,0,0,0,0,0,0,0,0,0,0,0,0.68801,0.096493,0,0.69475,0,0,0,45,0,0,0,0.23,0.47,0
0.76314,0,0,0,0,0,0,0,0,0,0,0,0,0.68682,0.095752,0,0.69346,0,0,0,45,0,0,0,0.24,0.47,0
0.75628,0,0,0,0,0,0,0,0,0,0,0,0,0.68533,0.095254,0,0.69192,0,0,0,45,0,0,0,0.25,0.47,0
0.74944,0,0,0,0,0,0,0,0,0,0,0,0,0.68361,0.094919,0,0.69017,0,0,0,45,0,0,0,0.26,0.47,0
0.74261,0,0,0,0,0,0,0,0,0,0,0,0,0.68169,0.094685,0,0.68824,0,0,0,45,0,0,0,0.27,0.47,0
0.7358,0,0,0,0,0,0,0,0,0,0,0,0,0.6796,0.094498,0,0.68615,0,0,0,45,0,0,0,0.28,0.47,0
0.72902,0,0,0,0,0,0,0,0,0,0,0,0,0.67739,0.094309,0,0.68392,0,0,0,45,0,0,0,0.29,0.47,0
0.72225,0,0,0,0,0,0,0,0,0,0,0,0,0.67506,0.094074,0,0.68159,0,0,0,45,0,0,0,0.3,0.47,0
0.71551,0,0,0,0,0,0,0,0,0,0,0,0,0.67267,0.093752,0,0.67917,0,0,0,45,0,0,0,0.31,0.47,0
0.7088,0,0,0,0,0,0,0,0,0,0,0,0,0.67022,0.093304,0,0.67669,0,0,0,45,0,0,0,0.32,0.47,0
0.70211,0,0,0,0,0,0,0,0,0,0,0,0,0.66777,0.092691,0,0.67417,0,0,0,45,0,0,0,0.33,0.47,0
0.69544,0,0,0,0,0,0,0,0,0,0,0,0,0.66532,0.091872,0,0.67164,0,0,0,45,0,0,0,0.34,0.47,0
0.6888,0,0,0,0,0,0,0,0,0,0,0,0,0.66292,0.090809,0,0.66911,0,0,0,45,0,0,0,0.35,0.47,0
0.68219,0,0,0,0,0,0,0,0,0,0,0,0,0.66059,0.089461,0,0.66662,0,0,0,45,0,0,0,0.36,0.47,0
0.67559,0,0,0,0,0,0,0,0,0,0,0,0,0.65835,0.087787,0,0.66419,0,0,0,45,0,0,0,0.37,0.47,0
0.66902,0,0,0,0,0,0,0,0,0,0,0,0,0.65624,0.085748,0,0.66183,0,0,0,45,0,0,0,0.38,0.47,0
0.66247,0,0,0,0,0,0,0,0,0,0,0,0,0.65427,0.083306,0,0.65956,0,0,0,45,0,0,0,0.39,0.47,0
0.65593,0,0,0,0,0,0,0,0,0,0,0,0,0.65246,0.080427,0,0.6574,0,0,0,45,0,0,0,0.4,0.47,0
0.64942,0,0,0,0,0,0,0,0,0,0,0,0,0.6508,0.077087,0,0.65535,0,0,0,45,0,0,0,0.41,0.47,0
0.64292,0,0,0,0,0,0,0,0,0,0,0,0,0.64927,0.073266,0,0.6534,0,0,0,45,0,0,0,0.42,0.47,0
0.63643,0,0,0,0,0,0,0,0,0,0,0,0,0.64783,0.068954,0,0.6515,0,0,0,45,0,0,0,0.43,0.47,0
0.62996,0,0,0,0,0,0,0,0,0,0,0,0,0.64635,0.064142,0,0.64953,0,0,0,45,0,0,0,0.44,0.47,0
0.62351,0,0,0,0,0,0,0,0,0,0,0,0,0.64457,0.058808,0,0.64726,0,0,0,45,0,0,0,0.45,0.47,0
0.61707,0,0,0,0,0,0,0,0,0,0,0,0,0.64211,0.052938,0,0.6443,0,0,0,45,0,0,0,0.46,0.47,0
0.61066,0,0,0,0,0,0,0,0,0,0,0,0,0.63844,0.046603,0,0.64016,0,0,0,45,0,0,0,0.47,0.47,0
0.6043,0,0,0,0,0,0,0,0,0,0,0,0,0.6334,0.037961,0,0.63461,0,0,0,45,0,0,0,0.48,0.47,0
0.59643,0,0,0,0,0,0,0,0,0,0,0,0,0.62759,0.025302,0,0.62823,0,0,0,45,0,0,0,0.49,0.47,0
0.58552,0,0,0,0,0,0,0,0,0,0,0,0,0.62175,0.013129,0,0.62196,0,0,0,45,0,0,0,0.5,0.47,0
0.57314,0,0,0,0,0,0,0,0,0,0,0,0,0.61589,0.0057867,0,0.61595,0,0,0,45,0,0,0,0.51,0.47,0
0.56088,0,0,0,0,0,0,0,0,0,0,0,0,0.60989,0.001204,0,0.60992,0,0,0,45,0,0,0,0.52,0.47,0
0.54875,0,0,0,0,0,0,0,0,0,0,0,0,0.60405,-0.0027966,0,0.60408,0,0,0,45,0,0,0,0.53,0.47,0
0.53672,0,0,0,0,0,0,0,0,0,0,0,0,0.59875,-0.0063344,0,0.5988,0,0,0,45,0,0,0,0.54,0.47,0
0.5248,0,0,0,0,0,0,0,0,0,0,0,0,0.59416,-0.0094963,0,0.59425,0,0,0,45,0,0,0,0.55,0.47,0
0.51295,0,0,0,0,0,0,0,0,0,0,0,0,0.59033,-0.012327,0,0.59047,0,0,0,45,0,0,0,0.56,0.47,0
0.50118,0,0,0,0,0,0,0,0,0,0,0,0,0.58722,-0.014847,0,0.58742,0,0,0,45,0,0,0,0.57,0.47,0
0.48947,0,0,0,0,0,0,0,0,0,0,0,0,0.58476,-0.017067,0,0.58501,0,0,0,45,0,0,0,0.58,0.47,0
0.47779,0,0,0,0,0,0,0,0,0,0,0,0,0.58286,-0.018995,0,0.58317,0,0,0,45,0,0,0,0.59,0.47,0
0.46615,0,0,0,0,0,0,0,0,0,0,0,0,0.58144,-0.020639,0,0.5818,0,0,0,45,0,0,0,0.6,0.47,0
0.45453,0,0,0,0,0,0,0,0,0,0,0,0,0.58041,-0.02201,0,0.58083,0,0,0,45,0,0,0,0.61,0.47,0
0.44293,0,0,0,0,0,0,0,0,0,0,0,0,0.57972,-0.023121,0,0.58018,0,0,0,45,0,0,0,0.62,0.47,0
0.43135,0,0,0,0,0,0,0,0,0,0,0,0,0.5793,-0.023988,0,0.57979,0,0,0,45,0,0,0,0.63,0.47,0
0.41976,0,0,0,0,0,0,0,0,0,0,0,0,0.57909,-0.024627,0,0.57961,0,0,0,45,0,0,0,0.64,0.47,0
0.40818,0,0,0,0,0,0,0,0,0,0,0,0,0.57905,-0.025057,0,0.57959,0,0,0,45,0,0,0,0.65,0.47,0
0.3966,0,0,0,0,0,0,0,0,0,0,0,0,0.57914,-0.025296,0,0.57969,0,0,0,45,0,0,0,0.66,0.47,0
0.38502,0,0,0,0,0,0,0,0,0,0,0,0,0.57933,-0.025364,0,0.57988,0,0,0,45,0,0,0,0.67,0.47,0
0.37343,0,0,0,0,0,0,0,0,0,0,0,0,0.57958,-0.025277,0,0.58013,0,0,0,45,0,0,0,0.68,0.47,0
0.36183,0,0,0,0,0,0,0,0,0,0,0,0,0.57989,-0.025055,0,0.58043,0,0,0,45,0,0,0,0.69,0.47,0
0.35023,0,0,0,0,0,0,0,0,0,0,0,0,0.58023,-0.024714,0,0.58075,0,0,0,45,0,0,0,0.7,0.47,0
0.33862,0,0,0,0,0,0,0,0,0,0,0,0,0.58058,-0.024269,0,0.58109,0,0,0,45,0,0,0,0.71,0.47,0
0.32701,0,0,0,0,0,0,0,0,0,0,0,0,0.58094,-0.023735,0,0.58143,0,0,0,45,0,0,0,0.72,0.47,0
0.31539,0,0,0,0,0,0,0,0,0,0,0,0,0.5813,-0.023125,0,0.58176,0,0,0,45,0,0,0,0.73,0.47,0
0.30376,0,0,0,0,0,0,0,0,0,0,0,0,0.58165,-0.022452,0,0.58208,0,0,0,45,0,0,0,0.74,0.47,0
0.29212,0,0,0,0,0,0,0,0,0,0,0,0,0.58199,-0.021725,0,0.58239,0,0,0,45,0,0,0,0.75,0.47,0
0.28048,0,0,0,0,0,0,0,0,0,0,0,0,0.5823,-0.020955,0,0.58268,0,0,0,45,0,0,0,0.76,0.47,0
0.26883,0,0,0,0,0,0,0,0,0,0,0,0,0.5826,-0.020149,0,0.58295,0,0,0,45,0,0,0,0.77,0.47,0
0.25717,0,0,0,0,0,0,0,0,0,0,0,0,0.58288,-0.019314,0,0.5832,0,0,0,45,0,0,0,0.78,0.47,0
0.24551,0,0,0,0,0,0,0,0,0,0,0,0,0.58314,-0.018458,0,0.58343,0,0,0,45,0,0,0,0.79,0.47,0
0.23385,0,0,0,0,0,0,0,0,0,0,0,0,0.58338,-0.017586,0,0.58364,0,0,0,45,0,0,0,0.8,0.47,0
0.22218,0,0,0,0,0,0,0,0,0,0,0,0,0.5836,-0.016701,0,0.58383,0,0,0,45,0,0,0,0.81,0.47,0
0.2105,0,0,0,0,0,0,0,0,0,0,0,0,0.58379,-0.015808,0,0.58401,0,0,0,45,0,0,0,0.82,0.47,0
0.19883,0,0,0,0,0,0,0,0,0,0,0,0,0.58397,-0.01491,0,0.58416,0,0,0,45,0,0,0,0.83,0.47,0
0.18714,0,0,0,0,0,0,0,0,0,0,0,0,0.58413,-0.014009,0,0.5843,0,0,0,45,0,0,0,0.84,0.47,0
0.17546,0,0,0,0,0,0,0,0,0,0,0,0,0.58428,-0.013108,0,0.58443,0,0,0,45,0,0,0,0.85,0.47,0
0.16377,0,0,0,0,0,0,0,0,0,0,0,0,0.58441,-0.012209,0,0.58454,0,0,0,45,0,0,0,0.86,0.47,0
0.15208,0,0,0,0,0,0,0,0,0,0,0,0,0.58452,-0.011311,0,0.58463,0,0,0,45,0,0,0,0.87,0.47,0
0.14039,0,0,0,0,0,0,0,0,0,0,0,0,0.58462,-0.010418,0,0.58472,0,0,0,45,0,0,0,0.88,0.47,0
0.1287,0,0,0,0,0,0,0,0,0,0,0,0,0.58471,-0.009528,0,0.58479,0,0,0,45,0,0,0,0.89,0.47,0
0.117,0,0,0,0,0,0,0,0,0,0,0,0,0.58479,-0.0086428,0,0.58486,0,0,0,45,0,0,0,0.9,0.47,0
0.10531,0,0,0,0,0,0,0,0,0,0,0,0,0.58486,-0.0077621,0,0.58491,0,0,0,45,0,0,0,0.91,0.47,0
0.093609,0,0,0,0,0,0,0,0,0,0,0,0,0.58492,-0.0068861,0,0.58496,0,0,0,45,0,0,0,0.92,0.47,0
0.081911,0,0,0,0,0,0,0,0,0,0,0,0,0.58497,-0.0060144,0,0.585,0,0,0,45,0,0,0,0.93,0.47,0
0.070211,0,0,0,0,0,0,0,0,0,0,0,0,0.58501,-0.0051469,0,0.58504,0,0,0,45,0,0,0,0.94,0.47,0
0.05851,0,0,0,0,0,0,0,0,0,0,0,0,0.58505,-0.004283,0,0.58506,0,0,0,45,0,0,0,0.95,0.47,0
0.046809,0,0,0,0,0,0,0,0,0,0,0,0,0.58508,-0.0034224,0,0.58509,0,0,0,45,0,0,0,0.96,0.47,0
0.035107,0,0,0,0,0,0,0,0,0,0,0,0,0.5851,-0.0025644,0,0.5851,0,0,0,45,0,0,0,0.97,0.47,0
0.023405,0,0,0,0,0,0,0,0,0,0,0,0,0.58511,-0.0017085,0,0.58511,0,0,0,45,0,0,0,0.98,0.47,0
0.011702,0,0,0,0,0,0,0,0,0,0,0,0,0.58512,-0.00085389,0,0.58512,0,0,0,45,0,0,0,0.99,0.47,0
0.0058513,0,0,0,0,0,0,0,0,0,0,0,0,0.58512,-0.00042686,0,0.58512,0,0,0,45,0,0,0,1,0.47,0
0.99365,0,0,0,0,0,0,0,0,0,0,0,0,0.63498,-0.0030641,0,0.63499,0,0,0,45,0,0,0,0,0.48,0
0.9873,0,0,0,0,0,0,0,0,0,0,0,0,0.63472,-0.0061171,0,0.63476,0,0,0,45,0,0,0,0.01,0.48,0
